time,open,high,low,close,volume,close_time,quote_asset_volume,number_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,day_of_week
2019-11-20 08:00:00,8121.47,8134.0,8038.4,8088.41,7001.85608,1970-01-01 00:26:14.251199999,56586307.38682347,55579,3565.494125,28820819.54140073,0.0,2
2019-11-20 12:00:00,8089.06,8160.0,8063.02,8127.68,6237.985325,1970-01-01 00:26:14.265599999,50573029.38260311,52477,3276.440354,26566380.66282403,0.0,2
2019-11-20 16:00:00,8127.32,8264.29,8072.56,8088.62,8090.906234,1970-01-01 00:26:14.279999999,65864782.52038384,61269,4071.169037,33149804.25906341,0.0,2
2019-11-20 20:00:00,8088.61,8116.0,8066.0,8098.01,3067.142116,1970-01-01 00:26:14.294399999,24816095.21397623,35221,1629.298591,13183710.33030126,0.0,2
2019-11-21 00:00:00,8098.56,8134.73,8080.35,8125.98,3108.390183,1970-01-01 00:26:14.308799999,25202726.68350381,35534,1710.117063,13865183.97208051,0.0,3
2019-11-21 04:00:00,8125.2,8129.26,8075.23,8088.58,3579.178553,1970-01-01 00:26:14.323199999,28991355.6126273,35992,1773.350211,14365175.85777057,0.0,3
2019-11-21 08:00:00,8088.29,8095.0,7855.0,7870.66,15756.749306,1970-01-01 00:26:14.337599999,125125936.70135579,98091,6784.873397,53880883.59102488,0.0,3
2019-11-21 12:00:00,7869.66,7920.0,7500.0,7631.44,21931.44529,1970-01-01 00:26:14.351999999,169019657.21736467,127636,9527.281655,73495196.55467811,0.0,3
2019-11-21 16:00:00,7631.43,7669.47,7526.45,7629.81,9436.572384,1970-01-01 00:26:14.366399999,71740657.31782658,79090,4678.299646,35565308.04436484,0.0,3
2019-11-21 20:00:00,7629.8,7660.0,7566.0,7627.74,4606.444545,1970-01-01 00:26:14.380799999,35086342.74550205,53719,2428.447879,18497501.98520325,0.0,3
2019-11-22 00:00:00,7627.79,7692.18,7588.0,7599.85,6375.517725,1970-01-01 00:26:14.395199999,48760006.37690349,57103,3044.785037,23281992.08249417,0.0,4
2019-11-22 04:00:00,7599.77,7632.03,7401.0,7556.41,15206.416534,1970-01-01 00:26:14.409599999,114389349.99984875,101910,7142.641065,53756602.71850425,0.0,4
2019-11-22 08:00:00,7556.4,7750.0,6940.0,7106.71,39080.982991,1970-01-01 00:26:14.423999999,284270495.6658886,239332,17122.759616,124638763.53476141,0.0,4
2019-11-22 12:00:00,7102.88,7159.56,6790.0,7124.35,32203.867129,1970-01-01 00:26:14.438399999,226417791.60694692,198759,15767.040618,110972374.06982996,0.0,4
2019-11-22 16:00:00,7125.22,7350.0,7098.9,7297.91,22880.904558,1970-01-01 00:26:14.452799999,164901803.2089507,130871,12235.484041,88224801.50110148,0.0,4
2019-11-22 20:00:00,7297.91,7378.25,7156.36,7268.23,10855.451322,1970-01-01 00:26:14.467199999,79142089.40354541,89629,5555.201805,40494692.6995819,0.0,4
2019-11-23 00:00:00,7268.23,7292.51,7143.0,7271.94,6274.470552,1970-01-01 00:26:14.481599999,45262533.89333441,62131,3145.889928,22696099.01305208,0.0,5
2019-11-23 04:00:00,7271.94,7300.69,7158.31,7171.3,6814.761646,1970-01-01 00:26:14.495999999,49141024.67179867,58315,3468.116202,25013034.50156174,0.0,5
2019-11-23 08:00:00,7171.3,7215.0,7080.01,7171.92,10769.555343,1970-01-01 00:26:14.510399999,77012205.95761432,79479,5384.760421,38511785.57540078,0.0,5
2019-11-23 12:00:00,7171.92,7333.5,7139.75,7291.2,12248.345665,1970-01-01 00:26:14.524799999,88469099.38757414,90853,6367.014931,46017517.78182428,0.0,5
2019-11-23 16:00:00,7288.96,7344.48,7230.65,7285.68,8789.3909,1970-01-01 00:26:14.539199999,64136163.40028145,73416,4649.468432,33934808.89782764,0.0,5
2019-11-23 20:00:00,7285.56,7326.0,7237.78,7311.57,5553.370649,1970-01-01 00:26:14.553599999,40425190.06315744,49851,2867.381552,20871079.29970281,0.0,5
2019-11-24 00:00:00,7311.1,7330.39,7185.0,7202.05,6155.811574,1970-01-01 00:26:14.567999999,44594448.00902884,50995,3050.049185,22096334.44374241,0.0,6
2019-11-24 04:00:00,7202.04,7231.56,7150.0,7180.14,6396.295382,1970-01-01 00:26:14.582399999,45991715.89461484,51032,3263.490285,23466230.89242717,0.0,6
2019-11-24 08:00:00,7178.99,7271.73,7100.0,7203.04,12244.975055,1970-01-01 00:26:14.596799999,88080925.47385333,77321,6086.109962,43788577.23199855,0.0,6
2019-11-24 12:00:00,7203.39,7205.86,6959.57,6981.27,14570.897411,1970-01-01 00:26:14.611199999,103274177.89661296,93832,6899.243049,48922441.3945384,0.0,6
2019-11-24 16:00:00,6983.23,7113.0,6912.0,7028.78,17389.636223,1970-01-01 00:26:14.625599999,122167141.313555,100118,8691.696996,61035583.44254019,0.0,6
2019-11-24 20:00:00,7028.78,7087.0,6861.0,6903.28,11132.590838,1970-01-01 00:26:14.639999999,77814532.73931085,72716,5396.939218,37739420.6582437,0.0,6
2019-11-25 00:00:00,6900.23,6941.68,6615.0,6713.49,15635.45411,1970-01-01 00:26:14.654399999,106515109.25198343,83954,7213.01109,49164379.24857594,0.0,0
2019-11-25 04:00:00,6717.21,6730.0,6515.0,6672.01,23746.995646,1970-01-01 00:26:14.668799999,157274792.94985983,153779,11042.811414,73134198.83989725,0.0,0
2019-11-25 08:00:00,6671.7,6988.0,6632.98,6879.02,21370.869439,1970-01-01 00:26:14.683199999,145385358.36354673,129009,10820.998446,73642135.5908711,0.0,0
2019-11-25 12:00:00,6879.02,7285.22,6870.66,7252.95,35324.532652,1970-01-01 00:26:14.697599999,252451159.9225523,159148,19319.582935,138099061.8758468,0.0,0
2019-11-25 16:00:00,7253.25,7377.69,7147.34,7192.7,15259.531553,1970-01-01 00:26:14.711999999,110492423.9730546,90358,7705.836973,55813008.81716322,0.0,0
2019-11-25 20:00:00,7192.87,7241.44,7090.17,7109.57,8308.351797,1970-01-01 00:26:14.726399999,59509613.84390998,63473,4431.152755,31737659.69330952,0.0,0
2019-11-26 00:00:00,7109.99,7245.88,7051.0,7245.85,9114.020501,1970-01-01 00:26:14.740799999,65144383.8135286,67896,4710.127944,33674738.54551202,0.0,1
2019-11-26 04:00:00,7245.83,7340.0,7126.0,7176.35,14093.258483,1970-01-01 00:26:14.755199999,101858719.08504352,84304,6859.868422,49582434.2803026,0.0,1
2019-11-26 08:00:00,7176.32,7270.0,7021.64,7170.52,13992.266553,1970-01-01 00:26:14.769599999,99999911.2642012,83299,7172.009518,51278511.56440598,0.0,1
2019-11-26 12:00:00,7170.41,7220.0,7017.48,7095.34,12427.662823,1970-01-01 00:26:14.783999999,88213565.89332613,86419,6380.043694,45314261.96551207,0.0,1
2019-11-26 16:00:00,7097.48,7149.25,7030.94,7076.69,9467.766836,1970-01-01 00:26:14.798399999,67151436.26923329,63852,4645.835323,32951455.07194342,0.0,1
2019-11-26 20:00:00,7076.96,7178.71,7064.0,7156.14,6627.422494,1970-01-01 00:26:14.812799999,47234460.58734814,48163,3533.46504,25183817.69345755,0.0,1
2019-11-27 00:00:00,7154.75,7177.76,7044.0,7071.27,5949.80268,1970-01-01 00:26:14.827199999,42380880.6729276,53066,3118.820546,22226697.01725048,0.0,2
2019-11-27 04:00:00,7071.66,7120.6,7034.0,7069.4,6983.36576,1970-01-01 00:26:14.841599999,49367923.38846318,58535,3563.250886,25190098.40176841,0.0,2
2019-11-27 08:00:00,7069.4,7168.76,6840.0,7147.74,22439.053561,1970-01-01 00:26:14.855999999,156311262.14474657,127032,10870.952676,75781529.2231238,0.0,2
2019-11-27 12:00:00,7147.85,7366.0,7118.0,7305.58,19760.268074,1970-01-01 00:26:14.870399999,143371435.8950807,113373,10541.549911,76510646.3725524,0.0,2
2019-11-27 16:00:00,7304.22,7654.33,7210.09,7563.81,27234.654703,1970-01-01 00:26:14.884799999,204055073.68205017,150627,14060.053738,105410076.5211142,0.0,2
2019-11-27 20:00:00,7563.85,7655.0,7475.0,7508.52,10085.728712,1970-01-01 00:26:14.899199999,76160033.38628264,79422,4903.400987,37045092.64734808,0.0,2
2019-11-28 00:00:00,7507.9,7569.19,7462.05,7489.17,6345.597259,1970-01-01 00:26:14.913599999,47707888.13432562,51167,3259.167067,24505191.59488363,0.0,3
2019-11-28 04:00:00,7489.07,7544.65,7414.02,7494.57,8731.179285,1970-01-01 00:26:14.927999999,65339059.5636532,57727,4683.734877,35059217.64391503,0.0,3
2019-11-28 08:00:00,7495.99,7541.27,7439.41,7479.54,9718.651098,1970-01-01 00:26:14.942399999,72697972.0943383,64148,4788.421082,35821364.86664358,0.0,3
2019-11-28 12:00:00,7479.08,7640.49,7418.0,7609.28,12754.988511,1970-01-01 00:26:14.956799999,95818861.02327968,79435,6232.236166,46813938.0097216,0.0,3
2019-11-28 16:00:00,7613.67,7643.0,7526.02,7608.44,10182.654031,1970-01-01 00:26:14.971199999,77249444.62650211,67181,5735.867568,43523278.51403203,0.0,3
2019-11-28 20:00:00,7608.01,7622.67,7360.0,7419.49,9200.910925,1970-01-01 00:26:14.985599999,68759489.50350182,69295,4177.282192,31231975.36249343,0.0,3
2019-11-29 00:00:00,7418.52,7517.54,7362.3,7488.05,6757.360131,1970-01-01 00:26:14.999999999,50406676.22862017,48054,3556.963019,26532377.22648407,0.0,4
2019-11-29 04:00:00,7485.11,7533.48,7440.0,7509.14,5061.074333,1970-01-01 00:26:15.014399999,37822843.10531799,44645,2460.820055,18394660.8832997,0.0,4
2019-11-29 08:00:00,7509.14,7600.0,7491.66,7514.24,10905.481497,1970-01-01 00:26:15.028799999,82274878.40073894,72992,5387.008949,40649712.32293211,0.0,4
2019-11-29 12:00:00,7514.23,7830.0,7413.0,7807.99,24302.434601,1970-01-01 00:26:15.043199999,186333169.98799875,135332,13538.946515,103833939.80899608,0.0,4
2019-11-29 16:00:00,7808.06,7850.0,7675.0,7711.93,9282.391198,1970-01-01 00:26:15.057599999,71912554.20520309,65462,4351.617685,33722663.649746,0.0,4
2019-11-29 20:00:00,7711.9,7767.95,7664.0,7739.68,4436.559113,1970-01-01 00:26:15.071999999,34256834.7572725,46444,2281.529967,17617730.97635909,0.0,4
2019-11-30 00:00:00,7740.99,7770.0,7715.72,7740.22,4492.02906,1970-01-01 00:26:15.086399999,34760793.50920077,40548,2479.906973,19188279.4964991,0.0,5
2019-11-30 04:00:00,7740.24,7763.82,7714.74,7748.92,5203.038105,1970-01-01 00:26:15.100799999,40254624.91926597,43604,2640.883079,20436112.62323402,0.0,5
2019-11-30 08:00:00,7748.92,7810.0,7623.38,7656.21,12521.16931,1970-01-01 00:26:15.115199999,96518564.28862081,80441,6178.68085,47636260.84223456,0.0,5
2019-11-30 12:00:00,7656.23,7717.15,7510.0,7539.4,11142.757725,1970-01-01 00:26:15.129599999,84706199.71368358,77591,5557.846216,42251191.99150346,0.0,5
2019-11-30 16:00:00,7539.33,7613.2,7441.0,7506.4,8760.185421,1970-01-01 00:26:15.143999999,65838125.15841512,65091,4266.558785,32077976.50475564,0.0,5
2019-11-30 20:00:00,7506.4,7561.95,7472.74,7541.89,4870.253998,1970-01-01 00:26:15.158399999,36670718.77156915,39231,2619.734434,19728863.30968283,0.0,5
2019-12-01 00:00:00,7540.63,7541.85,7228.99,7289.06,18185.813109,1970-01-01 00:26:15.172799999,133821326.03147689,103976,8516.299196,62703272.61159757,0.0,6
2019-12-01 04:00:00,7287.0,7347.0,7245.0,7277.44,7514.13701,1970-01-01 00:26:15.187199999,54856830.52146435,57110,3921.426104,28632016.38625496,0.0,6
2019-12-01 08:00:00,7277.45,7390.0,7210.0,7313.8,9742.453845,1970-01-01 00:26:15.201599999,71316701.77275953,73592,5257.846688,38491334.59731035,0.0,6
2019-12-01 12:00:00,7314.98,7477.29,7267.52,7306.22,11621.62032,1970-01-01 00:26:15.215999999,85864838.72670466,76814,6055.243914,44752595.0036036,0.0,6
2019-12-01 16:00:00,7306.21,7362.48,7275.24,7358.39,6278.476207,1970-01-01 00:26:15.230399999,45923229.11479666,50720,3358.841172,24572029.7685837,0.0,6
2019-12-01 20:00:00,7355.83,7436.81,7306.18,7390.89,7426.841822,1970-01-01 00:26:15.244799999,54741991.03876833,58361,4010.345858,29557979.10743183,0.0,6
2019-12-02 00:00:00,7391.5,7420.56,7347.21,7358.84,5248.529579,1970-01-01 00:26:15.259199999,38728745.97512108,43315,2860.419471,21106291.95502588,0.0,0
2019-12-02 04:00:00,7359.36,7375.25,7151.1,7252.96,11147.442105,1970-01-01 00:26:15.273599999,80898322.31350832,73516,5139.979786,37316978.7081469,0.0,0
2019-12-02 08:00:00,7252.96,7369.0,7181.01,7297.91,10249.592649,1970-01-01 00:26:15.287999999,74635269.22517708,64653,5645.708341,41106843.83844313,0.0,0
2019-12-02 12:00:00,7297.91,7358.0,7236.56,7308.76,10086.911126,1970-01-01 00:26:15.302399999,73618206.4327819,61523,5418.453855,39556854.17667747,0.0,0
2019-12-02 16:00:00,7309.32,7330.03,7257.22,7273.98,5030.486828,1970-01-01 00:26:15.316799999,36619161.42818207,43294,2427.824384,17678194.48947977,0.0,0
2019-12-02 20:00:00,7273.29,7350.0,7273.29,7294.28,4567.293753,1970-01-01 00:26:15.331199999,33389590.13541053,40580,2551.230556,18652682.79999756,0.0,0
2019-12-03 00:00:00,7294.42,7400.0,7292.0,7349.18,6266.626153,1970-01-01 00:26:15.345599999,46080788.23198578,49708,3252.329592,23916034.09053293,0.0,1
2019-12-03 04:00:00,7349.5,7357.75,7262.02,7293.83,5351.627715,1970-01-01 00:26:15.359999999,39055537.8631617,44477,2747.731237,20052136.67142429,0.0,1
2019-12-03 08:00:00,7293.15,7323.98,7241.35,7266.7,6679.63338,1970-01-01 00:26:15.374399999,48597352.97168046,47864,2791.438241,20318490.34910188,0.0,1
2019-12-03 12:00:00,7263.97,7356.13,7262.81,7335.43,6871.182536,1970-01-01 00:26:15.388799999,50227050.16352701,51413,3781.912702,27644940.871617,0.0,1
2019-12-03 16:00:00,7335.36,7356.87,7301.64,7320.98,4685.071864,1970-01-01 00:26:15.403199999,34353859.54634628,38541,2387.188011,17502505.57415609,0.0,1
2019-12-03 20:00:00,7320.99,7341.0,7283.02,7292.71,3295.335839,1970-01-01 00:26:15.417599999,24064672.32764631,33388,1678.695054,12259763.73645985,0.0,1
2019-12-04 00:00:00,7292.71,7294.03,7102.0,7150.49,14895.50575,1970-01-01 00:26:15.431999999,106838039.46441552,88735,7431.261398,53276731.84929761,0.0,2
2019-12-04 04:00:00,7150.91,7166.21,7111.11,7130.6,5338.419557,1970-01-01 00:26:15.446399999,38114926.02573594,44079,2749.840474,19634395.36946529,0.0,2
2019-12-04 08:00:00,7130.64,7233.77,7067.0,7200.34,9989.570905,1970-01-01 00:26:15.460799999,71693386.46863092,67068,4992.387362,35832990.59633907,0.0,2
2019-12-04 12:00:00,7200.62,7750.0,7197.71,7466.66,30013.73337,1970-01-01 00:26:15.475199999,224414268.28787336,158376,15783.379321,118006315.04152755,0.0,2
2019-12-04 16:00:00,7466.78,7499.63,7438.0,7479.55,6882.360571,1970-01-01 00:26:15.489599999,51415690.77332155,55991,3633.665187,27145521.29437965,0.0,2
2019-12-04 20:00:00,7479.52,7480.22,7100.0,7194.32,16027.558989,1970-01-01 00:26:15.503999999,116147171.73994584,101909,7276.544315,52725324.66111802,0.0,2
2019-12-05 00:00:00,7194.59,7243.57,7162.0,7223.6,6742.723975,1970-01-01 00:26:15.518399999,48624214.07900777,56159,3302.90783,23815590.06248283,0.0,3
2019-12-05 04:00:00,7223.58,7376.72,7150.0,7306.73,13892.846746,1970-01-01 00:26:15.532799999,101067549.9341569,85920,7249.01328,52745080.86198035,0.0,3
2019-12-05 08:00:00,7306.96,7433.0,7287.96,7370.45,10789.16937,1970-01-01 00:26:15.547199999,79287567.7736674,75638,5748.597422,42245883.97610203,0.0,3
2019-12-05 12:00:00,7369.36,7485.0,7315.0,7336.99,13494.789961,1970-01-01 00:26:15.561599999,99860927.21362284,90543,6730.339725,49815838.50246066,0.0,3
2019-12-05 16:00:00,7335.91,7405.0,7265.0,7374.81,8217.12384,1970-01-01 00:26:15.575999999,60301262.63315168,66184,4265.324776,31305765.86161396,0.0,3
2019-12-05 20:00:00,7374.38,7447.4,7334.4,7389.0,6170.024963,1970-01-01 00:26:15.590399999,45597343.15040581,55915,3498.690976,25857770.18732439,0.0,3
2019-12-06 00:00:00,7389.0,7433.99,7313.91,7371.9,6509.565333,1970-01-01 00:26:15.604799999,48037843.26371828,50477,3308.42197,24414744.64331477,0.0,4
2019-12-06 04:00:00,7371.9,7410.0,7332.0,7367.54,6698.248653,1970-01-01 00:26:15.619199999,49421943.00459349,47399,3823.371256,28213830.17948056,0.0,4
2019-12-06 08:00:00,7367.0,7443.15,7305.0,7338.66,9285.423277,1970-01-01 00:26:15.633599999,68307032.8965906,68883,4859.682857,35756145.14580391,0.0,4
2019-12-06 12:00:00,7338.68,7429.4,7337.56,7375.1,7346.144471,1970-01-01 00:26:15.647999999,54203037.40941173,63307,3765.127105,27782000.86164981,0.0,4
2019-12-06 16:00:00,7375.11,7590.03,7372.92,7433.09,12603.042101,1970-01-01 00:26:15.662399999,93912030.527749,86103,7003.828986,52208188.9568553,0.0,4
2019-12-06 20:00:00,7433.09,7550.0,7421.08,7527.47,5746.664109,1970-01-01 00:26:15.676799999,43024031.91349684,51685,3140.58216,23519641.59009029,0.0,4
2019-12-07 00:00:00,7527.8,7566.32,7500.0,7529.74,6087.982815,1970-01-01 00:26:15.691199999,45835076.39480648,47744,2840.403367,21386135.94535284,0.0,5
2019-12-07 04:00:00,7528.62,7619.62,7508.88,7521.48,7373.328492,1970-01-01 00:26:15.705599999,55679217.25483754,52295,3719.020817,28082502.6079262,0.0,5
2019-12-07 08:00:00,7521.36,7549.71,7470.16,7524.98,6597.528237,1970-01-01 00:26:15.719999999,49520828.02530837,49764,3622.120625,27187723.42903214,0.0,5
2019-12-07 12:00:00,7523.68,7551.8,7498.03,7510.07,5278.151181,1970-01-01 00:26:15.734399999,39719558.64391751,45120,2766.289002,20817845.72081799,0.0,5
2019-12-07 16:00:00,7510.0,7530.0,7476.0,7520.0,3519.686599,1970-01-01 00:26:15.748799999,26427386.06293935,36698,1856.059114,13938599.21023651,0.0,5
2019-12-07 20:00:00,7520.0,7522.99,7472.01,7488.21,2642.006849,1970-01-01 00:26:15.763199999,19818858.47349537,31971,1375.291997,10317598.86194196,0.0,5
2019-12-08 00:00:00,7487.31,7499.75,7374.86,7403.91,7540.316509,1970-01-01 00:26:15.777599999,56024167.04168795,52693,3794.504604,28192778.59275335,0.0,6
2019-12-08 04:00:00,7404.99,7453.99,7382.33,7434.63,3521.93126,1970-01-01 00:26:15.791999999,26151758.37321572,32481,1711.990246,12710417.05397131,0.0,6
2019-12-08 08:00:00,7434.63,7542.16,7411.91,7520.03,5889.801798,1970-01-01 00:26:15.806399999,44053074.67460928,48888,3169.427346,23704869.79166042,0.0,6
2019-12-08 12:00:00,7520.03,7564.0,7488.2,7546.0,5350.61061,1970-01-01 00:26:15.820799999,40249675.28659451,48752,2931.358576,22053637.18806226,0.0,6
2019-12-08 16:00:00,7546.0,7552.77,7502.6,7515.99,4713.744211,1970-01-01 00:26:15.835199999,35461750.47590341,40781,2226.872203,16751257.72626724,0.0,6
2019-12-08 20:00:00,7516.31,7552.0,7505.0,7510.11,2840.493243,1970-01-01 00:26:15.849599999,21373899.76645381,33919,1461.493275,10997878.836222,0.0,6
2019-12-09 00:00:00,7510.11,7541.9,7451.0,7510.32,5874.888609,1970-01-01 00:26:15.863999999,44029323.0518429,42446,3190.761375,23915080.41440625,0.0,0
2019-12-09 04:00:00,7510.93,7531.87,7458.0,7470.67,5177.412513,1970-01-01 00:26:15.878399999,38797870.69698675,41497,2630.737494,19714469.54948346,0.0,0
2019-12-09 08:00:00,7468.36,7496.0,7440.04,7471.25,5008.580664,1970-01-01 00:26:15.892799999,37410056.92843788,40778,2521.461261,18835509.36578893,0.0,0
2019-12-09 12:00:00,7471.24,7650.0,7390.0,7424.0,14159.9702,1970-01-01 00:26:15.907199999,106299033.22485012,94755,7144.94548,53676173.75218105,0.0,0
2019-12-09 16:00:00,7423.91,7450.54,7350.0,7374.3,8135.41922,1970-01-01 00:26:15.921599999,60346336.77127283,72379,3933.639584,29187736.93320404,0.0,0
2019-12-09 20:00:00,7374.25,7382.49,7273.0,7338.64,8265.616287,1970-01-01 00:26:15.935999999,60588534.80929283,67793,4311.581123,31607438.75517272,0.0,0
2019-12-10 00:00:00,7338.64,7407.6,7310.01,7382.63,9706.341263,1970-01-01 00:26:15.950399999,71431652.30082111,105702,5009.809942,36869684.47883059,0.0,1
2019-12-10 04:00:00,7383.74,7399.08,7333.98,7351.61,7159.196756,1970-01-01 00:26:15.964799999,52728161.90256247,69516,3651.97975,26892740.57811766,0.0,1
2019-12-10 08:00:00,7351.17,7368.44,7288.0,7342.0,8747.15111,1970-01-01 00:26:15.979199999,64085016.01670405,67215,4250.500216,31145167.12696324,0.0,1
2019-12-10 12:00:00,7341.75,7355.0,7213.0,7234.13,11253.199424,1970-01-01 00:26:15.993599999,82070332.252133,86296,5488.325986,40038060.67715308,0.0,1
2019-12-10 16:00:00,7236.4,7261.52,7157.1,7231.23,8721.441395,1970-01-01 00:26:16.007999999,62936412.4703293,68218,4237.167019,30578395.72503167,0.0,1
2019-12-10 20:00:00,7230.95,7257.34,7185.16,7224.13,4136.432192,1970-01-01 00:26:16.022399999,29875860.45296673,42690,2101.28124,15176942.86150548,0.0,1
2019-12-11 00:00:00,7224.15,7275.5,7190.17,7211.97,4704.140444,1970-01-01 00:26:16.036799999,34053904.58984669,40984,2388.898525,17296126.30701189,0.0,2
2019-12-11 04:00:00,7213.44,7230.21,7180.0,7220.12,3711.044185,1970-01-01 00:26:16.051199999,26764376.82743848,34945,1992.642021,14371653.33661382,0.0,2
2019-12-11 08:00:00,7220.12,7249.72,7202.01,7227.36,5016.767861,1970-01-01 00:26:16.065599999,36260462.0911612,43620,2539.520563,18355846.04729873,0.0,2
2019-12-11 12:00:00,7227.36,7267.01,7125.66,7174.0,8791.746996,1970-01-01 00:26:16.079999999,63426377.21796119,69412,4146.536091,29923576.26119623,0.0,2
2019-12-11 16:00:00,7174.03,7217.5,7153.03,7200.23,5441.414913,1970-01-01 00:26:16.094399999,39129956.48915401,48461,3120.124168,22437037.07633465,0.0,2
2019-12-11 20:00:00,7200.69,7210.0,7170.0,7210.0,2427.977545,1970-01-01 00:26:16.108799999,17460576.65102769,30847,1287.817804,9261975.42996901,0.0,2
2019-12-12 00:00:00,7210.0,7295.0,7080.3,7156.03,12148.135451,1970-01-01 00:26:16.123199999,87104719.08152626,82652,5780.743496,41469437.97659507,0.0,3
2019-12-12 04:00:00,7156.05,7177.46,7140.0,7151.05,3112.787743,1970-01-01 00:26:16.137599999,22286090.94249855,31566,1580.708204,11317073.85256704,0.0,3
2019-12-12 08:00:00,7150.36,7217.99,7115.0,7192.93,7863.483296,1970-01-01 00:26:16.151999999,56322088.15858128,55039,3803.978097,27249187.70567937,0.0,3
2019-12-12 12:00:00,7192.93,7222.15,7140.0,7191.56,8917.825176,1970-01-01 00:26:16.166399999,64051107.0798385,63610,4580.256032,32906870.41239159,0.0,3
2019-12-12 16:00:00,7190.98,7226.79,7175.96,7204.73,5823.075178,1970-01-01 00:26:16.180799999,41950047.23285054,51653,2873.734963,20702821.52416131,0.0,3
2019-12-12 20:00:00,7204.75,7261.95,7186.12,7198.08,4423.294088,1970-01-01 00:26:16.195199999,31943426.99739584,46894,2227.963234,16091020.8485346,0.0,3
2019-12-13 00:00:00,7197.76,7236.5,7190.76,7229.1,3312.850586,1970-01-01 00:26:16.209599999,23892339.08562174,36512,1642.097759,11843843.66744506,0.0,4
2019-12-13 04:00:00,7229.1,7249.81,7208.01,7236.3,4267.114562,1970-01-01 00:26:16.223999999,30850325.53414461,38065,2171.168505,15697694.22930197,0.0,4
2019-12-13 08:00:00,7235.21,7255.0,7205.67,7221.9,5255.410656,1970-01-01 00:26:16.238399999,37955970.44650777,45403,2654.316847,19171290.31117244,0.0,4
2019-12-13 12:00:00,7221.29,7268.01,7208.2,7253.03,5774.526952,1970-01-01 00:26:16.252799999,41771584.60851428,50929,3120.548838,22574146.36049342,0.0,4
2019-12-13 16:00:00,7253.03,7309.05,7224.0,7253.87,6975.83251,1970-01-01 00:26:16.267199999,50691675.62231692,53222,3662.686382,26620782.55139085,0.0,4
2019-12-13 20:00:00,7253.87,7266.87,7230.64,7258.48,2024.138529,1970-01-01 00:26:16.281599999,14674264.93654693,28004,1048.214925,7599527.61052803,0.0,4
2019-12-14 00:00:00,7257.37,7271.77,7232.09,7254.63,1980.257266,1970-01-01 00:26:16.295999999,14361631.19737616,25369,1048.018602,7601002.96008666,0.0,5
2019-12-14 04:00:00,7255.21,7270.0,7242.02,7252.08,2206.434735,1970-01-01 00:26:16.310399999,16008375.12334305,23726,1172.734277,8508695.20773688,0.0,5
2019-12-14 08:00:00,7252.05,7252.8,7150.0,7185.94,6324.498965,1970-01-01 00:26:16.324799999,45492477.13994455,50475,2976.061967,21413128.27653407,0.0,5
2019-12-14 12:00:00,7185.49,7189.48,7026.0,7060.03,9040.824863,1970-01-01 00:26:16.339199999,64401364.50597178,76913,4243.496168,30237590.50086543,0.0,5
2019-12-14 16:00:00,7061.61,7104.25,7012.0,7072.66,7557.9865,1970-01-01 00:26:16.353599999,53384155.58581054,68559,3573.560671,25246531.45910938,0.0,5
2019-12-14 20:00:00,7072.66,7093.99,7062.56,7064.05,2451.983638,1970-01-01 00:26:16.367999999,17356224.46340789,31777,1383.402058,9792721.13257104,0.0,5
2019-12-15 00:00:00,7064.14,7072.85,7008.35,7056.97,4083.515031,1970-01-01 00:26:16.382399999,28767958.30508923,41098,2126.232144,14980866.74965337,0.0,6
2019-12-15 04:00:00,7057.49,7200.3,7035.37,7142.0,6682.205917,1970-01-01 00:26:16.396799999,47435460.73549778,56450,3541.342065,25152341.50611268,0.0,6
2019-12-15 08:00:00,7142.0,7177.15,7084.51,7110.61,4694.501302,1970-01-01 00:26:16.411199999,33461534.08102526,45911,2442.038614,17407959.38876165,0.0,6
2019-12-15 12:00:00,7111.11,7149.0,7061.05,7119.1,5022.24234,1970-01-01 00:26:16.425599999,35661089.08978746,50288,2547.836284,18092610.46637139,0.0,6
2019-12-15 16:00:00,7119.11,7131.92,7082.0,7114.49,3226.588908,1970-01-01 00:26:16.439999999,22938631.66945413,37351,1651.894237,11745162.15124957,0.0,6
2019-12-15 20:00:00,7114.68,7141.67,7097.41,7118.59,2686.724639,1970-01-01 00:26:16.454399999,19138090.68267724,31553,1469.536802,10467884.65124156,0.0,6
2019-12-16 00:00:00,7119.6,7132.52,7062.55,7079.98,3731.293058,1970-01-01 00:26:16.468799999,26460517.13568659,36324,1880.96566,13339293.27723291,0.0,0
2019-12-16 04:00:00,7078.83,7100.0,7042.49,7067.74,5033.78929,1970-01-01 00:26:16.483199999,35608870.57529479,45171,2549.196601,18036122.04533403,0.0,0
2019-12-16 08:00:00,7066.97,7125.6,7051.0,7091.85,4999.546508,1970-01-01 00:26:16.497599999,35371772.34478824,43551,2598.600473,18388117.01287188,0.0,0
2019-12-16 12:00:00,7091.92,7150.0,7074.0,7089.45,7522.887707,1970-01-01 00:26:16.511999999,53513275.02359024,61220,3663.826576,26061238.80370379,0.0,0
2019-12-16 16:00:00,7090.73,7117.0,6850.0,6902.16,15592.947643,1970-01-01 00:26:16.526399999,108480520.57249726,116935,7522.24745,52355205.80885568,0.0,0
2019-12-16 20:00:00,6902.68,6919.98,6836.0,6891.72,6983.528853,1970-01-01 00:26:16.540799999,48073614.24065664,68001,3297.851611,22703380.92701254,0.0,0
